"trial_ref","year","location","host_genotype","trial_design","plot_length.m.","plot_width.m.","plant_density","row_spacing","replicates","planting_date","emergence_date","flowering_date","pod_fill_date","mid_late_pod_fill","first_sign_disease","trade_name","fungicide_ai","dose_ai.ha","n_treatment","fungicide_application_1","fungicide_application_2","fungicide_application_3","fungicide_application_4","fungicide_application_5","fungicide_application_6","fungicide_application_7","total_fungicide","harvest_date","final_assessment","PM_final_severity","rating_scale","disease_error","D_error_type","grain_yield.t.ha.","raw_graded","Y_Msquare","yield_error","Y_error_type","yield_gain","prop_YG","raw_data_avail","comments","days_harvest.planting","AUDPC_m","AUDPC_sd","AUDPS_m","AUDPS_sd","Inc_Ms"
"mung1011/02","2011","Kingaroy","Crystal","RCB",11,4,NA,0.75,3,2011-02-02,NA,NA,NA,NA,2011-03-22,"Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",120,3,2011-03-23,NA,NA,NA,NA,NA,NA,1,NA,2011-05-11,2,"1-9",0,"stdev",0.77182,NA,0.05400643395,0.135102702045518,"stdev",NA,NA,NA,NA,NA,23.5,20.1804360706106,30.3333333333333,17.6162803489651,17810.8472222222
"mung1011/02","2011","Kingaroy","Crystal","RCB",11,4,NA,0.75,3,2011-02-02,NA,NA,NA,NA,2011-03-22,"Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",120,6,2011-03-23,2011-04-13,NA,NA,NA,NA,NA,2,NA,2011-05-11,1,"1-9",0,"stdev",0.691345,NA,0.05400643395,0.0203567261611488,"stdev",NA,NA,NA,NA,NA,0,0,0,0,17810.8472222222
"mung1011/02","2011","Kingaroy","Crystal","RCB",11,4,NA,0.75,3,2011-02-02,NA,NA,NA,NA,2011-03-22,"Amistar Xtra","200 g/L azoxystrobin + 80 g/L cyproconazole",120,9,2011-03-09,2011-03-30,2011-04-12,NA,NA,NA,NA,3,NA,2011-05-11,1,"1-9",0,"stdev",0.8288925,NA,0.05400643395,0.151875929997153,"stdev",NA,NA,NA,NA,NA,0,0,0,0,17810.8472222222
"mung1011/02","2011","Kingaroy","Crystal","RCB",11,4,NA,0.75,3,2011-02-02,NA,NA,NA,NA,2011-03-22,"control","control",0,1,NA,NA,NA,NA,NA,NA,NA,0,NA,2011-05-11,7.66666666666667,"1-9",0.577350269189626,"stdev",0.79846,NA,0.05400643395,0.165196505940652,"stdev",NA,NA,NA,NA,NA,173.166666666667,16.1658075373095,219.333333333333,20.2072594216369,17810.8472222222
"mung1011/02","2011","Kingaroy","Crystal","RCB",11,4,NA,0.75,3,2011-02-02,NA,NA,NA,NA,2011-03-22,"Kendon","sulphur",3000,2,2011-03-23,NA,NA,NA,NA,NA,NA,1,NA,2011-05-11,5.33333333333333,"1-9",0.577350269189626,"stdev",0.665445,NA,0.05400643395,0.0506602832601635,"stdev",NA,NA,NA,NA,NA,65.3333333333333,10.1036297108185,100.333333333333,16.1658075373095,17810.8472222222
"mung1011/02","2011","Kingaroy","Crystal","RCB",11,4,NA,0.75,3,2011-02-02,NA,NA,NA,NA,2011-03-22,"Kendon","sulphur",3000,5,2011-03-23,2011-04-13,NA,NA,NA,NA,NA,2,NA,2011-05-11,3,"1-9",0,"stdev",0.71336,NA,0.05400643395,0.203007387858176,"stdev",NA,NA,NA,NA,NA,56.5,6.06217782649107,67.6666666666667,8.08290376865476,17810.8472222222
"mung1011/02","2011","Kingaroy","Crystal","RCB",11,4,NA,0.75,3,2011-02-02,NA,NA,NA,NA,2011-03-22,"Kendon","sulphur",3000,8,2011-03-09,2011-03-30,2011-04-12,NA,NA,NA,NA,3,NA,2011-05-11,2.33333333333333,"1-9",0.577350269189626,"stdev",0.64713,NA,0.05400643395,0.188236659089031,"stdev",NA,NA,NA,NA,NA,12.8333333333333,10.1036297108184,23.3333333333333,16.1658075373095,17810.8472222222
"mung1011/02","2011","Kingaroy","Crystal","RCB",11,4,NA,0.75,3,2011-02-02,NA,NA,NA,NA,2011-03-22,"Folicur","tebuconazole",62.35,4,2011-03-23,NA,NA,NA,NA,NA,NA,1,NA,2011-05-11,4.33333333333333,"1-9",0.577350269189626,"stdev",0.730195,NA,0.05400643395,0.186868041208228,"stdev",NA,NA,NA,NA,NA,50.3333333333333,9.07377172587747,77,7,17810.8472222222
"mung1011/02","2011","Kingaroy","Crystal","RCB",11,4,NA,0.75,3,2011-02-02,NA,NA,NA,NA,2011-03-22,"Folicur","tebuconazole",62.35,7,2011-03-23,2011-04-13,NA,NA,NA,NA,NA,2,NA,2011-05-11,4,"1-9",0,"stdev",0.87542,NA,0.05400643395,0.285158942390029,"stdev",NA,NA,NA,NA,NA,45.5,6.06217782649107,67.6666666666667,8.08290376865476,17810.8472222222
"mung1011/02","2011","Kingaroy","Crystal","RCB",11,4,NA,0.75,3,2011-02-02,NA,NA,NA,NA,2011-03-22,"Folicur","tebuconazole",62.35,10,2011-03-09,2011-03-30,2011-04-12,NA,NA,NA,NA,3,NA,2011-05-11,3,"1-9",0,"stdev",0.64084,NA,0.05400643395,0.160856515954437,"stdev",NA,NA,NA,NA,NA,14,0,28,0,17810.8472222222
