"trial_ref","year","location","host_genotype","trial_design","plot_length.m.","plot_width.m.","plant_density","row_spacing","replicates","planting_date","emergence_date","flowering_date","pod_fill_date","mid_late_pod_fill","first_sign_disease","trade_name","fungicide_ai","dose_ai.ha","n_treatment","fungicide_application_1","fungicide_application_2","fungicide_application_3","fungicide_application_4","fungicide_application_5","fungicide_application_6","fungicide_application_7","total_fungicide","harvest_date","final_assessment","PM_final_severity","rating_scale","disease_error","D_error_type","grain_yield.t.ha.","raw_graded","Y_Msquare","yield_error","Y_error_type","yield_gain","prop_YG","raw_data_avail","comments","days_harvest.planting","AUDPC_m","AUDPC_sd","AUDPS_m","AUDPS_sd","Inc_Ms"
"mung1718/01","2018","Wellcamp","Jade","RCB",10.47,2,"2e+05",1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Throttle","propiconazole",125,11,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,6,"1-9",0,"stdev",1.15425106210781,NA,0.18543793883016,0.189570117756276,"stdev",NA,NA,NA,NA,NA,158,0,159,0,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",9.70333333333333,2,"2e+05",1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"control","control",0,12,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-31,2018-05-02,7.33333333333333,"1-9",1.15470053837925,"stdev",1.09276574282181,NA,0.18543793883016,0.0443401658281258,"stdev",NA,NA,NA,NA,NA,193.666666666667,16.3120609774894,198.333333333333,16.1967074843418,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",9.72333333333333,2,"4e+05",0.25,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Folicur","tebuconazole",60,13,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7,"1-9",0,"stdev",1.57539761092619,NA,0.18543793883016,0.265473768069714,"stdev",NA,NA,NA,NA,NA,171.5,5.19615242270663,176.666666666667,2.3094010767585,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",10.4633333333333,2,"4e+05",0.25,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",62,14,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,6.33333333333333,"1-9",0.577350269189626,"stdev",1.58209871761776,NA,0.18543793883016,0.360429658909808,"stdev",NA,NA,NA,NA,NA,152.666666666667,11.9303534454489,157,9.16515138991168,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",9.89,2,"4e+05",0.25,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Throttle","propiconazole",125,15,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,6,"1-9",0,"stdev",1.65211323223095,NA,0.18543793883016,0.127103270871149,"stdev",NA,NA,NA,NA,NA,155.333333333333,11.8356805183873,159.333333333333,10.9696551146029,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",9.98,2,"4e+05",0.25,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"control","control",0,16,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-31,2018-05-02,9,"1-9",0,"stdev",1.57312029567989,NA,0.18543793883016,0.069362770895556,"stdev",NA,NA,NA,NA,NA,194.333333333333,8.51958527942137,204.666666666667,7.02376916856849,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",30.28,2,"4e+05",0.5,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Folicur","tebuconazole",60,17,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7.33333333333333,"1-9",0.577350269189626,"stdev",1.21695026669231,NA,0.18543793883016,0.848229413922886,"stdev",NA,NA,NA,NA,NA,189.5,14.422205101856,193,17.0880074906351,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",9.96333333333333,2,"4e+05",0.5,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",62,18,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7.33333333333333,"1-9",0.577350269189626,"stdev",1.65734565036621,NA,0.18543793883016,0.0630055774427704,"stdev",NA,NA,NA,NA,NA,177.666666666667,0.763762615825973,182.333333333333,3.78593889720018,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",10.1566666666667,2,"4e+05",0.5,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Throttle","propiconazole",125,19,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7,"1-9",1.73205080756888,"stdev",1.69029784427421,NA,0.18543793883016,0.199026274225709,"stdev",NA,NA,NA,NA,NA,161.5,6.5,167.333333333333,7.23417813807023,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",9.81666666666667,2,"4e+05",0.5,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"control","control",0,20,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-31,2018-05-02,8.66666666666667,"1-9",0.577350269189626,"stdev",1.45129705677606,NA,0.18543793883016,0.220398958942779,"stdev",NA,NA,NA,NA,NA,220.333333333333,14.3730071082336,226.333333333333,16.2583311976763,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",10.2366666666667,2,"4e+05",1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Folicur","tebuconazole",60,21,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,6.66666666666667,"1-9",0.577350269189626,"stdev",1.23435779122494,NA,0.18543793883016,0.0640946658617108,"stdev",NA,NA,NA,NA,NA,170.333333333333,2.25462487641145,171.666666666667,1.15470053837925,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",359.763333333333,2,"4e+05",1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Custodia","200 g/L tebuconazole + 120 g/L azoxystrobin",62,22,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,7,"1-9",0,"stdev",0.812759583896913,NA,0.18543793883016,0.696478429969802,"stdev",NA,NA,NA,NA,NA,171.5,0.866025403784439,175.666666666667,4.04145188432738,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",9.76333333333333,2,"4e+05",1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"Throttle","propiconazole",125,23,2018-03-28,2018-04-16,NA,NA,NA,NA,NA,2,2018-05-31,2018-05-02,5.66666666666667,"1-9",0.577350269189626,"stdev",1.17309340500334,NA,0.18543793883016,0.073840574969431,"stdev",NA,NA,NA,NA,NA,150.666666666667,12.7017059221718,153,10.3923048454133,1267.60049019608
"mung1718/01","2018","Wellcamp","Jade","RCB",10.08,2,"4e+05",1,3,2018-02-13,NA,NA,NA,NA,2018-03-21,"control","control",0,24,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-31,2018-05-02,8,"1-9",0,"stdev",1.05613519695211,NA,0.18543793883016,0.0397356853842661,"stdev",NA,NA,NA,NA,NA,205,3.46410161513775,211.333333333333,0.577350269189626,1267.60049019608
